Time,Cell,Users,Traffic_GB,Throughput_Mbps,CPU_Usage,Load_Ratio,Energy_W,Active,Efficiency_Throughput_Mbps_per_W,Efficiency_Data_Transfer_GB_per_W,Efficiency_Users_per_W
2026-01-01 10:25,Cell E,47,9.95,39.8,40.8,0.398,127.8,True,0.31142,0.07786,0.36776
2026-01-01 10:25,Cell F,79,16.62,66.5,64.8,0.665,159.8,True,0.41615,0.10401,0.49437
2026-01-01 10:30,Cell A,101,21.05,84.2,80.8,0.842,181.0,True,0.46519,0.1163,0.55801
2026-01-01 10:30,Cell B,94,19.66,78.6,75.8,0.786,174.4,True,0.45069,0.11273,0.53899
2026-01-01 10:30,Cell C,53,11.09,44.4,44.9,0.444,133.2,True,0.33333,0.08326,0.3979
2026-01-01 10:30,Cell D,84,17.61,70.5,68.4,0.705,164.5,True,0.42857,0.10705,0.51064
2026-01-01 10:30,Cell E,53,11.07,44.3,44.9,0.443,133.2,True,0.33258,0.08311,0.3979
2026-01-01 10:30,Cell F,81,16.89,67.5,65.8,0.675,161.1,True,0.41899,0.10484,0.50279
2026-01-01 10:35,Cell A,102,21.32,85.3,81.7,0.853,182.3,True,0.46791,0.11695,0.55952
2026-01-01 10:35,Cell B,86,18.08,72.3,70.1,0.723,166.8,True,0.43345,0.10839,0.51559
2026-01-01 10:35,Cell C,47,10.0,40.0,41.0,0.4,128.0,True,0.3125,0.07812,0.36719
2026-01-01 10:35,Cell D,93,19.54,78.2,75.4,0.782,173.8,True,0.44994,0.11243,0.5351
2026-01-01 10:35,Cell E,42,8.92,35.7,37.1,0.357,122.8,True,0.29072,0.07264,0.34202
2026-01-01 10:35,Cell F,76,16.04,64.1,62.7,0.641,157.0,True,0.40828,0.10217,0.48408
2026-01-01 10:40,Cell A,100,20.94,83.8,80.4,0.838,180.5,True,0.46427,0.11601,0.55402
2026-01-01 10:40,Cell B,96,20.02,80.1,77.1,0.801,176.1,True,0.45486,0.11369,0.54514
2026-01-01 10:40,Cell C,50,10.43,41.7,42.6,0.417,130.1,True,0.32052,0.08017,0.38432
2026-01-01 10:40,Cell D,73,15.21,60.8,59.8,0.608,153.0,True,0.39739,0.09941,0.47712
2026-01-01 10:40,Cell E,43,9.13,36.5,37.9,0.365,123.8,True,0.29483,0.07375,0.34733
2026-01-01 10:40,Cell F,72,15.01,60.0,59.0,0.6,152.0,True,0.39474,0.09875,0.47368
2026-01-01 10:45,Cell A,97,20.36,81.4,78.3,0.814,177.7,True,0.45808,0.11458,0.54586
2026-01-01 10:45,Cell B,94,19.65,78.6,75.7,0.786,174.3,True,0.45095,0.11274,0.5393
2026-01-01 10:45,Cell C,53,11.2,44.8,45.3,0.448,133.8,True,0.33483,0.08371,0.39611
2026-01-01 10:45,Cell D,81,17.05,68.2,66.4,0.682,161.8,True,0.42151,0.10538,0.50062
2026-01-01 10:45,Cell E,44,9.34,37.4,38.6,0.374,124.9,True,0.29944,0.07478,0.35228
2026-01-01 10:45,Cell F,67,14.14,56.6,55.9,0.566,147.9,True,0.38269,0.09561,0.45301
2026-01-01 10:50,Cell A,97,20.4,81.6,78.5,0.816,177.9,True,0.45868,0.11467,0.54525
2026-01-01 10:50,Cell B,84,17.63,70.5,68.5,0.705,164.6,True,0.42831,0.10711,0.51033
2026-01-01 10:50,Cell C,51,10.69,42.8,43.5,0.428,131.3,True,0.32597,0.08142,0.38842
2026-01-01 10:50,Cell D,79,16.63,66.5,64.9,0.665,159.8,True,0.41615,0.10407,0.49437
2026-01-01 10:50,Cell E,39,8.23,32.9,34.6,0.329,119.5,True,0.27531,0.06887,0.32636
2026-01-01 10:50,Cell F,64,13.53,54.1,53.7,0.541,144.9,True,0.37336,0.09337,0.44168
2026-01-01 10:55,Cell A,101,21.21,84.8,81.4,0.848,181.8,True,0.46645,0.11667,0.55556
2026-01-01 10:55,Cell B,87,18.21,72.8,70.6,0.728,167.4,True,0.43489,0.10878,0.51971
2026-01-01 10:55,Cell C,59,12.36,49.4,49.5,0.494,139.3,True,0.35463,0.08873,0.42355
2026-01-01 10:55,Cell D,78,16.4,65.6,64.0,0.656,158.7,True,0.41336,0.10334,0.49149
2026-01-01 10:55,Cell E,38,7.93,31.7,33.5,0.317,118.1,True,0.26842,0.06715,0.32176
2026-01-01 10:55,Cell F,67,14.03,56.1,55.5,0.561,147.4,True,0.3806,0.09518,0.45455
2026-01-01 11:00,Cell A,96,20.01,80.0,77.0,0.8,176.0,True,0.45455,0.11369,0.54545
2026-01-01 11:00,Cell B,83,17.41,69.6,67.7,0.696,163.5,True,0.42569,0.10648,0.50765
2026-01-01 11:00,Cell C,50,10.49,41.9,42.7,0.419,130.3,True,0.32157,0.08051,0.38373
2026-01-01 11:00,Cell D,76,15.94,63.8,62.4,0.638,156.5,True,0.40767,0.10185,0.48562
2026-01-01 11:00,Cell E,38,8.01,32.0,33.8,0.32,118.4,True,0.27027,0.06765,0.32095
2026-01-01 11:00,Cell F,77,16.25,65.0,63.5,0.65,158.0,True,0.41139,0.10285,0.48734
2026-01-01 11:05,Cell A,98,20.54,82.1,78.9,0.821,178.6,True,0.45969,0.11501,0.54871
2026-01-01 11:05,Cell B,91,19.16,76.7,74.0,0.767,172.0,True,0.44593,0.1114,0.52907
2026-01-01 11:05,Cell C,49,10.36,41.4,42.3,0.414,129.7,True,0.3192,0.07988,0.37779
2026-01-01 11:05,Cell D,82,17.27,69.1,67.2,0.691,162.9,True,0.42419,0.10602,0.50338
2026-01-01 11:05,Cell E,44,9.18,36.7,38.1,0.367,124.1,True,0.29573,0.07397,0.35455
2026-01-01 11:05,Cell F,76,15.95,63.8,62.4,0.638,156.6,True,0.40741,0.10185,0.48531
2026-01-01 11:10,Cell A,95,19.99,80.0,77.0,0.8,176.0,True,0.45455,0.11358,0.53977
2026-01-01 11:10,Cell B,98,20.55,82.2,79.0,0.822,178.6,True,0.46025,0.11506,0.54871
2026-01-01 11:10,Cell C,48,10.08,40.3,41.3,0.403,128.4,True,0.31386,0.0785,0.37383
2026-01-01 11:10,Cell D,86,18.06,72.2,70.0,0.722,166.7,True,0.43311,0.10834,0.5159
2026-01-01 11:10,Cell E,42,8.94,35.8,37.2,0.358,122.9,True,0.29129,0.07274,0.34174
2026-01-01 11:10,Cell F,69,14.54,58.2,57.3,0.582,149.8,True,0.38852,0.09706,0.46061
2026-01-01 11:15,Cell A,99,20.8,83.2,79.9,0.832,179.8,True,0.46274,0.11568,0.55061
2026-01-01 11:15,Cell B,93,19.47,77.9,75.1,0.779,173.5,True,0.44899,0.11222,0.53602
2026-01-01 11:15,Cell C,53,11.25,45.0,45.5,0.45,134.0,True,0.33582,0.08396,0.39552
2026-01-01 11:15,Cell D,83,17.5,70.0,68.0,0.7,164.0,True,0.42683,0.10671,0.5061
2026-01-01 11:15,Cell E,39,8.16,32.6,34.4,0.326,119.2,True,0.27349,0.06846,0.32718
2026-01-01 11:15,Cell F,70,14.79,59.2,58.2,0.592,151.0,True,0.39205,0.09795,0.46358
2026-01-01 11:20,Cell A,89,18.68,74.7,72.2,0.747,169.6,True,0.44045,0.11014,0.52476
2026-01-01 11:20,Cell B,87,18.32,73.3,71.0,0.733,168.0,True,0.43631,0.10905,0.51786
2026-01-01 11:20,Cell C,53,11.1,44.4,45.0,0.444,133.3,True,0.33308,0.08327,0.3976
2026-01-01 11:20,Cell D,90,18.94,75.8,73.2,0.758,170.9,True,0.44353,0.11083,0.52662
2026-01-01 11:20,Cell E,44,9.32,37.3,38.6,0.373,124.8,True,0.29888,0.07468,0.35256
2026-01-01 11:20,Cell F,66,13.89,55.5,55.0,0.555,146.7,True,0.37832,0.09468,0.4499
2026-01-01 11:25,Cell A,96,20.18,80.7,77.6,0.807,176.9,True,0.45619,0.11408,0.54268
2026-01-01 11:25,Cell B,88,18.45,73.8,71.4,0.738,168.6,True,0.43772,0.10943,0.52195
2026-01-01 11:25,Cell C,66,13.75,55.0,54.5,0.55,146.0,True,0.37671,0.09418,0.45205
2026-01-01 11:25,Cell D,70,14.71,58.8,58.0,0.588,150.6,True,0.39044,0.09768,0.46481
2026-01-01 11:25,Cell E,46,9.76,39.1,40.1,0.391,126.9,True,0.30812,0.07691,0.36249
2026-01-01 11:25,Cell F,73,15.23,60.9,59.8,0.609,153.1,True,0.39778,0.09948,0.47681
2026-01-01 11:30,Cell A,99,20.68,82.7,79.4,0.827,179.3,True,0.46124,0.11534,0.55215
2026-01-01 11:30,Cell B,93,19.42,77.7,74.9,0.777,173.2,True,0.44861,0.11212,0.53695
2026-01-01 11:30,Cell C,50,10.44,41.7,42.6,0.417,130.1,True,0.32052,0.08025,0.38432
2026-01-01 11:30,Cell D,76,15.88,63.5,62.2,0.635,156.2,True,0.40653,0.10166,0.48656
2026-01-01 11:30,Cell E,51,10.77,43.1,43.8,0.431,131.7,True,0.32726,0.08178,0.38724
2026-01-01 11:30,Cell F,69,14.48,57.9,57.1,0.579,149.5,True,0.38729,0.09686,0.46154
2026-01-01 11:35,Cell A,99,20.71,82.8,79.6,0.828,179.4,True,0.46154,0.11544,0.55184
2026-01-01 11:35,Cell B,90,18.77,75.1,72.6,0.751,170.1,True,0.4415,0.11035,0.5291
2026-01-01 11:35,Cell C,53,11.23,44.9,45.4,0.449,133.9,True,0.33532,0.08387,0.39582
2026-01-01 11:35,Cell D,92,19.19,76.8,74.1,0.768,172.1,True,0.44625,0.1115,0.53457
2026-01-01 11:35,Cell E,45,9.58,38.3,39.5,0.383,126.0,True,0.30397,0.07603,0.35714
2026-01-01 11:35,Cell F,71,14.89,59.6,58.6,0.596,151.5,True,0.3934,0.09828,0.46865
2026-01-01 11:40,Cell A,99,20.75,83.0,79.7,0.83,179.6,True,0.46214,0.11553,0.55122
2026-01-01 11:40,Cell B,96,20.15,80.6,77.5,0.806,176.7,True,0.45614,0.11404,0.54329
2026-01-01 11:40,Cell C,58,12.17,48.7,48.8,0.487,138.4,True,0.35188,0.08793,0.41908
2026-01-01 11:40,Cell D,80,16.73,66.9,65.2,0.669,160.3,True,0.41734,0.10437,0.49906
2026-01-01 11:40,Cell E,43,9.11,36.4,37.8,0.364,123.7,True,0.29426,0.07365,0.34762
2026-01-01 11:40,Cell F,72,15.01,60.1,59.0,0.601,152.1,True,0.39513,0.09869,0.47337
2026-01-01 11:45,Cell A,101,21.2,84.8,81.3,0.848,181.8,True,0.46645,0.11661,0.55556
2026-01-01 11:45,Cell B,86,18.12,72.5,70.2,0.725,167.0,True,0.43413,0.1085,0.51497
2026-01-01 11:45,Cell C,57,11.92,47.7,47.9,0.477,137.2,True,0.34767,0.08688,0.41545
2026-01-01 11:45,Cell D,84,17.7,70.8,68.7,0.708,165.0,True,0.42909,0.10727,0.50909
2026-01-01 11:45,Cell E,41,8.6,34.4,36.0,0.344,121.3,True,0.28359,0.0709,0.338
2026-01-01 11:45,Cell F,80,16.82,67.3,65.5,0.673,160.7,True,0.41879,0.10467,0.49782
2026-01-01 11:50,Cell A,101,21.2,84.8,81.3,0.848,181.7,True,0.4667,0.11668,0.55586
2026-01-01 11:50,Cell B,85,17.71,70.9,68.8,0.709,165.0,True,0.4297,0.10733,0.51515
2026-01-01 11:50,Cell C,49,10.23,40.9,41.8,0.409,129.1,True,0.31681,0.07924,0.37955
2026-01-01 11:50,Cell D,83,17.5,70.0,68.0,0.7,164.0,True,0.42683,0.10671,0.5061
2026-01-01 11:50,Cell E,38,8.06,32.2,34.0,0.322,118.7,True,0.27127,0.0679,0.32013
2026-01-01 11:50,Cell F,77,16.17,64.7,63.2,0.647,157.6,True,0.41053,0.1026,0.48858
2026-01-01 11:55,Cell A,98,20.47,81.9,78.7,0.819,178.3,True,0.45934,0.11481,0.54964
2026-01-01 11:55,Cell B,89,18.69,74.8,72.3,0.748,169.7,True,0.44078,0.11014,0.52445
2026-01-01 11:55,Cell C,54,11.27,45.1,45.6,0.451,134.1,True,0.33632,0.08404,0.40268
2026-01-01 11:55,Cell D,85,17.77,71.1,69.0,0.711,165.3,True,0.43013,0.1075,0.51422
2026-01-01 11:55,Cell E,35,7.31,29.3,31.3,0.293,115.1,True,0.25456,0.06351,0.30408
2026-01-01 11:55,Cell F,80,16.78,67.1,65.4,0.671,160.5,True,0.41807,0.10455,0.49844
2026-01-01 12:00,Cell A,92,19.31,77.2,74.5,0.772,172.7,True,0.44702,0.11181,0.53272
2026-01-01 12:00,Cell B,91,19.03,76.1,73.5,0.761,171.3,True,0.44425,0.11109,0.53123
2026-01-01 12:00,Cell C,50,10.57,42.3,43.0,0.423,130.7,True,0.32364,0.08087,0.38256
2026-01-01 12:00,Cell D,79,16.57,66.3,64.7,0.663,159.5,True,0.41567,0.10389,0.4953
2026-01-01 12:00,Cell E,48,10.07,40.3,41.2,0.403,128.3,True,0.31411,0.07849,0.37412
2026-01-01 12:00,Cell F,59,12.41,49.7,49.7,0.497,139.6,True,0.35602,0.0889,0.42264
2026-01-01 12:05,Cell A,99,20.7,82.8,79.5,0.828,179.3,True,0.4618,0.11545,0.55215
2026-01-01 12:05,Cell B,90,18.87,75.5,72.9,0.755,170.6,True,0.44256,0.11061,0.52755
2026-01-01 12:05,Cell C,42,8.9,35.6,37.0,0.356,122.7,True,0.29014,0.07253,0.3423
2026-01-01 12:05,Cell D,86,17.95,71.8,69.6,0.718,166.2,True,0.43201,0.108,0.51745
2026-01-01 12:05,Cell E,48,10.04,40.2,41.1,0.402,128.2,True,0.31357,0.07832,0.37441
2026-01-01 12:05,Cell F,88,18.47,73.9,71.5,0.739,168.6,True,0.43832,0.10955,0.52195
2026-01-01 12:10,Cell A,106,22.2,88.8,84.9,0.888,186.6,True,0.47588,0.11897,0.56806
2026-01-01 12:10,Cell B,96,20.15,80.6,77.6,0.806,176.7,True,0.45614,0.11404,0.54329
2026-01-01 12:10,Cell C,71,14.86,59.4,58.5,0.594,151.3,True,0.3926,0.09822,0.46927
2026-01-01 12:10,Cell D,70,14.77,59.1,58.2,0.591,150.9,True,0.39165,0.09788,0.46388
2026-01-01 12:10,Cell E,51,10.77,43.1,43.8,0.431,131.7,True,0.32726,0.08178,0.38724
2026-01-01 12:10,Cell F,65,13.59,54.4,53.9,0.544,145.2,True,0.37466,0.0936,0.44766
2026-01-01 12:15,Cell A,101,21.15,84.6,81.1,0.846,181.5,True,0.46612,0.11653,0.55647
2026-01-01 12:15,Cell B,96,20.05,80.2,77.2,0.802,176.3,True,0.45491,0.11373,0.54453
2026-01-01 12:15,Cell C,37,7.72,30.9,32.8,0.309,117.1,True,0.26388,0.06593,0.31597
2026-01-01 12:15,Cell D,75,15.82,63.3,62.0,0.633,156.0,True,0.40577,0.10141,0.48077
2026-01-01 12:15,Cell E,36,7.57,30.3,32.2,0.303,116.3,True,0.26053,0.06509,0.30954
2026-01-01 12:15,Cell F,67,14.13,56.5,55.9,0.565,147.8,True,0.38227,0.0956,0.45332
2026-01-01 12:20,Cell A,106,22.15,88.6,84.7,0.886,186.3,True,0.47558,0.11889,0.56897
2026-01-01 12:20,Cell B,92,19.23,76.9,74.2,0.769,172.3,True,0.44631,0.11161,0.53395
2026-01-01 12:20,Cell C,48,10.05,40.2,41.2,0.402,128.2,True,0.31357,0.07839,0.37441
2026-01-01 12:20,Cell D,77,16.12,64.5,63.0,0.645,157.4,True,0.40978,0.10241,0.4892
2026-01-01 12:20,Cell E,34,7.12,28.5,30.6,0.285,114.2,True,0.24956,0.06235,0.29772
2026-01-01 12:20,Cell F,74,15.45,61.8,60.6,0.618,154.2,True,0.40078,0.10019,0.4799
2026-01-01 12:25,Cell A,100,20.92,83.7,80.3,0.837,180.4,True,0.46397,0.11596,0.55432
2026-01-01 12:25,Cell B,90,18.95,75.8,73.2,0.758,171.0,True,0.44327,0.11082,0.52632
2026-01-01 12:25,Cell C,62,13.03,52.1,51.9,0.521,142.5,True,0.36561,0.09144,0.43509
2026-01-01 12:25,Cell D,83,17.38,69.5,67.6,0.695,163.4,True,0.42534,0.10636,0.50796
2026-01-01 12:25,Cell E,43,8.99,36.0,37.4,0.36,123.2,True,0.29221,0.07297,0.34903
2026-01-01 12:25,Cell F,64,13.4,53.6,53.2,0.536,144.3,True,0.37145,0.09286,0.44352
2026-01-01 12:30,Cell A,97,20.36,81.4,78.3,0.814,177.7,True,0.45808,0.11458,0.54586
2026-01-01 12:30,Cell B,98,20.59,82.3,79.1,0.823,178.8,True,0.46029,0.11516,0.5481
2026-01-01 12:30,Cell C,42,8.77,35.1,36.6,0.351,122.1,True,0.28747,0.07183,0.34398
2026-01-01 12:30,Cell D,86,18.05,72.2,70.0,0.722,166.6,True,0.43337,0.10834,0.51621
2026-01-01 12:30,Cell E,41,8.73,34.9,36.4,0.349,121.9,True,0.2863,0.07162,0.33634
2026-01-01 12:30,Cell F,74,15.5,62.0,60.8,0.62,154.4,True,0.40155,0.10039,0.47927
2026-01-01 12:35,Cell A,94,19.67,78.7,75.8,0.787,174.4,True,0.45126,0.11279,0.53899
2026-01-01 12:35,Cell B,82,17.24,69.0,67.1,0.69,162.8,True,0.42383,0.1059,0.50369
2026-01-01 12:35,Cell C,45,9.51,38.1,39.3,0.381,125.7,True,0.3031,0.07566,0.358
2026-01-01 12:35,Cell D,74,15.43,61.7,60.6,0.617,154.1,True,0.40039,0.10013,0.48021
2026-01-01 12:35,Cell E,45,9.43,37.7,38.9,0.377,125.3,True,0.30088,0.07526,0.35914
2026-01-01 12:35,Cell F,72,15.08,60.3,59.3,0.603,152.4,True,0.39567,0.09895,0.47244
2026-01-01 12:40,Cell A,96,20.14,80.6,77.5,0.806,176.7,True,0.45614,0.11398,0.54329
2026-01-01 12:40,Cell B,89,18.7,74.8,72.3,0.748,169.8,True,0.44052,0.11013,0.52415
2026-01-01 12:40,Cell C,51,10.72,42.9,43.6,0.429,131.5,True,0.32624,0.08152,0.38783
2026-01-01 12:40,Cell D,75,15.8,63.2,61.9,0.632,155.9,True,0.40539,0.10135,0.48108
2026-01-01 12:40,Cell E,49,10.34,41.4,42.2,0.414,129.7,True,0.3192,0.07972,0.37779
2026-01-01 12:40,Cell F,67,14.11,56.5,55.8,0.565,147.8,True,0.38227,0.09547,0.45332
2026-01-01 12:45,Cell A,94,19.72,78.9,76.0,0.789,174.6,True,0.45189,0.11294,0.53837
2026-01-01 12:45,Cell B,89,18.62,74.5,72.0,0.745,169.4,True,0.43979,0.10992,0.52538
2026-01-01 12:45,Cell C,59,12.43,49.7,49.8,0.497,139.7,True,0.35576,0.08898,0.42233
2026-01-01 12:45,Cell D,96,20.07,80.3,77.2,0.803,176.3,True,0.45547,0.11384,0.54453
2026-01-01 12:45,Cell E,39,8.13,32.5,34.3,0.325,119.0,True,0.27311,0.06832,0.32773
2026-01-01 12:45,Cell F,79,16.64,66.5,64.9,0.665,159.8,True,0.41615,0.10413,0.49437
2026-01-01 12:50,Cell A,99,20.82,83.3,79.9,0.833,179.9,True,0.46304,0.11573,0.55031
2026-01-01 12:50,Cell B,96,20.12,80.5,77.4,0.805,176.6,True,0.45583,0.11393,0.5436
2026-01-01 12:50,Cell C,52,11.01,44.0,44.6,0.44,132.8,True,0.33133,0.08291,0.39157
2026-01-01 12:50,Cell D,79,16.53,66.1,64.5,0.661,159.4,True,0.41468,0.1037,0.49561
2026-01-01 12:50,Cell E,34,7.1,28.4,30.5,0.284,114.1,True,0.2489,0.06223,0.29798
2026-01-01 12:50,Cell F,71,14.92,59.7,58.7,0.597,151.6,True,0.3938,0.09842,0.46834
2026-01-01 12:55,Cell A,113,23.69,94.7,90.3,0.947,193.7,True,0.4889,0.1223,0.58338
2026-01-01 12:55,Cell B,82,17.22,68.9,67.0,0.689,162.7,True,0.42348,0.10584,0.504
2026-01-01 12:55,Cell C,40,8.34,33.3,35.0,0.333,120.0,True,0.2775,0.0695,0.33333
2026-01-01 12:55,Cell D,79,16.47,65.9,64.3,0.659,159.1,True,0.4142,0.10352,0.49654
2026-01-01 12:55,Cell E,44,9.21,36.9,38.2,0.369,124.2,True,0.2971,0.07415,0.35427
2026-01-01 12:55,Cell F,73,15.21,60.9,59.8,0.609,153.0,True,0.39804,0.09941,0.47712
2026-01-01 13:00,Cell A,96,20.12,80.5,77.4,0.805,176.6,True,0.45583,0.11393,0.5436
2026-01-01 13:00,Cell B,85,17.74,71.0,68.9,0.71,165.2,True,0.42978,0.10738,0.51453
2026-01-01 13:00,Cell C,56,11.79,47.1,47.4,0.471,136.6,True,0.3448,0.08631,0.40996
2026-01-01 13:00,Cell D,79,16.57,66.3,64.7,0.663,159.6,True,0.41541,0.10382,0.49499
2026-01-01 13:00,Cell E,40,8.41,33.6,35.3,0.336,120.4,True,0.27907,0.06985,0.33223
2026-01-01 13:00,Cell F,76,15.95,63.8,62.4,0.638,156.6,True,0.40741,0.10185,0.48531
2026-01-01 13:05,Cell A,99,20.78,83.1,79.8,0.831,179.8,True,0.46218,0.11557,0.55061
2026-01-01 13:05,Cell B,95,19.92,79.7,76.7,0.797,175.6,True,0.45387,0.11344,0.541
2026-01-01 13:05,Cell C,57,11.89,47.6,47.8,0.476,137.1,True,0.34719,0.08673,0.41575
2026-01-01 13:05,Cell D,78,16.29,65.2,63.7,0.652,158.2,True,0.41214,0.10297,0.49305
2026-01-01 13:05,Cell E,45,9.58,38.3,39.5,0.383,126.0,True,0.30397,0.07603,0.35714
2026-01-01 13:05,Cell F,69,14.57,58.3,57.5,0.583,150.0,True,0.38867,0.09713,0.46
2026-01-01 13:10,Cell A,93,19.5,78.0,75.2,0.78,173.6,True,0.44931,0.11233,0.53571
2026-01-01 13:10,Cell B,96,20.0,80.0,77.0,0.8,176.0,True,0.45455,0.11364,0.54545
2026-01-01 13:10,Cell C,60,12.67,50.7,50.6,0.507,140.8,True,0.36009,0.08999,0.42614
2026-01-01 13:10,Cell D,75,15.76,63.1,61.7,0.631,155.7,True,0.40527,0.10122,0.4817
2026-01-01 13:10,Cell E,46,9.79,39.1,40.2,0.391,127.0,True,0.30787,0.07709,0.3622
2026-01-01 13:10,Cell F,74,15.53,62.1,60.9,0.621,154.5,True,0.40194,0.10052,0.47896
2026-01-01 13:15,Cell A,104,21.76,87.0,83.3,0.87,184.5,True,0.47154,0.11794,0.56369
2026-01-01 13:15,Cell B,84,17.66,70.6,68.6,0.706,164.8,True,0.4284,0.10716,0.50971
2026-01-01 13:15,Cell C,49,10.4,41.6,42.4,0.416,129.9,True,0.32025,0.08006,0.37721
2026-01-01 13:15,Cell D,83,17.42,69.7,67.7,0.697,163.6,True,0.42604,0.10648,0.50733
2026-01-01 13:15,Cell E,42,8.96,35.8,37.2,0.358,123.0,True,0.29106,0.07285,0.34146
2026-01-01 13:15,Cell F,74,15.56,62.2,61.0,0.622,154.7,True,0.40207,0.10058,0.47835
2026-01-01 13:20,Cell A,96,20.03,80.1,77.1,0.801,176.2,True,0.4546,0.11368,0.54484
2026-01-01 13:20,Cell B,94,19.63,78.5,75.7,0.785,174.2,True,0.45063,0.11269,0.53961
2026-01-01 13:20,Cell C,53,11.13,44.5,45.1,0.445,133.4,True,0.33358,0.08343,0.3973
2026-01-01 13:20,Cell D,86,17.98,71.9,69.7,0.719,166.3,True,0.43235,0.10812,0.51714
2026-01-01 13:20,Cell E,41,8.71,34.9,36.4,0.349,121.8,True,0.28654,0.07151,0.33662
2026-01-01 13:20,Cell F,73,15.39,61.6,60.4,0.616,153.9,True,0.40026,0.1,0.47433
2026-01-01 13:25,Cell A,100,20.89,83.6,80.2,0.836,180.3,True,0.46367,0.11586,0.55463
2026-01-01 13:25,Cell B,87,18.18,72.7,70.4,0.727,167.3,True,0.43455,0.10867,0.52002
2026-01-01 13:25,Cell C,61,12.83,51.3,51.2,0.513,141.6,True,0.36229,0.09061,0.43079
2026-01-01 13:25,Cell D,84,17.62,70.5,68.4,0.705,164.6,True,0.42831,0.10705,0.51033
2026-01-01 13:25,Cell E,49,10.28,41.1,42.0,0.411,129.3,True,0.31787,0.07951,0.37896
2026-01-01 13:25,Cell F,71,14.96,59.8,58.8,0.598,151.8,True,0.39394,0.09855,0.46772
2026-01-01 13:30,Cell A,95,19.98,79.9,76.9,0.799,175.9,True,0.45424,0.11359,0.54008
2026-01-01 13:30,Cell B,74,15.56,62.2,61.0,0.622,154.7,True,0.40207,0.10058,0.47835
2026-01-01 13:30,Cell C,57,12.07,48.3,48.4,0.483,137.9,True,0.35025,0.08753,0.41334
2026-01-01 13:30,Cell D,77,16.21,64.8,63.3,0.648,157.8,True,0.41065,0.10272,0.48796
2026-01-01 13:30,Cell E,50,10.53,42.1,42.9,0.421,130.6,True,0.32236,0.08063,0.38285
2026-01-01 13:30,Cell F,74,15.61,62.5,61.2,0.625,154.9,True,0.40349,0.10077,0.47773
2026-01-01 13:35,Cell A,93,19.48,77.9,75.1,0.779,173.5,True,0.44899,0.11228,0.53602
2026-01-01 13:35,Cell B,76,16.01,64.0,62.6,0.64,156.8,True,0.40816,0.1021,0.48469
2026-01-01 13:35,Cell C,46,9.7,38.8,39.9,0.388,126.6,True,0.30648,0.07662,0.36335
2026-01-01 13:35,Cell D,82,17.18,68.7,66.8,0.687,162.4,True,0.42303,0.10579,0.50493
2026-01-01 13:35,Cell E,47,9.86,39.4,40.5,0.394,127.3,True,0.30951,0.07745,0.36921
2026-01-01 13:35,Cell F,69,14.46,57.8,57.1,0.578,149.4,True,0.38688,0.09679,0.46185
2026-01-01 13:40,Cell A,104,21.69,86.8,83.1,0.868,184.1,True,0.47148,0.11782,0.56491
2026-01-01 13:40,Cell B,86,17.92,71.7,69.5,0.717,166.0,True,0.43193,0.10795,0.51807
2026-01-01 13:40,Cell C,62,13.11,52.5,52.2,0.525,142.9,True,0.36739,0.09174,0.43387
2026-01-01 13:40,Cell D,72,15.04,60.2,59.1,0.602,152.2,True,0.39553,0.09882,0.47306
2026-01-01 13:40,Cell E,50,10.5,42.0,42.8,0.42,130.4,True,0.32209,0.08052,0.38344
2026-01-01 13:40,Cell F,77,16.18,64.7,63.3,0.647,157.7,True,0.41027,0.1026,0.48827
2026-01-01 13:45,Cell A,99,20.69,82.8,79.5,0.828,179.3,True,0.4618,0.11539,0.55215
2026-01-01 13:45,Cell B,88,18.53,74.1,71.7,0.741,169.0,True,0.43846,0.10964,0.52071
2026-01-01 13:45,Cell C,57,11.99,48.0,48.2,0.48,137.6,True,0.34884,0.08714,0.41424
2026-01-01 13:45,Cell D,84,17.57,70.3,68.2,0.703,164.3,True,0.42788,0.10694,0.51126
2026-01-01 13:45,Cell E,45,9.52,38.1,39.3,0.381,125.7,True,0.3031,0.07574,0.358
2026-01-01 13:45,Cell F,72,15.13,60.5,59.5,0.605,152.6,True,0.39646,0.09915,0.47182
2026-01-01 13:50,Cell A,103,21.55,86.2,82.6,0.862,183.4,True,0.47001,0.1175,0.56161
2026-01-01 13:50,Cell B,85,17.79,71.2,69.1,0.712,165.4,True,0.43047,0.10756,0.51391
2026-01-01 13:50,Cell C,50,10.55,42.2,43.0,0.422,130.7,True,0.32288,0.08072,0.38256
2026-01-01 13:50,Cell D,84,17.51,70.0,68.0,0.7,164.1,True,0.42657,0.1067,0.51188
2026-01-01 13:50,Cell E,53,11.04,44.2,44.8,0.442,133.0,True,0.33233,0.08301,0.3985
2026-01-01 13:50,Cell F,64,13.44,53.8,53.4,0.538,144.5,True,0.37232,0.09301,0.44291
2026-01-01 13:55,Cell A,99,20.72,82.9,79.6,0.829,179.5,True,0.46184,0.11543,0.55153
2026-01-01 13:55,Cell B,88,18.47,73.9,71.5,0.739,168.7,True,0.43806,0.10948,0.52164
2026-01-01 13:55,Cell C,51,10.68,42.7,43.4,0.427,131.3,True,0.32521,0.08134,0.38842
2026-01-01 13:55,Cell D,78,16.4,65.6,64.0,0.656,158.7,True,0.41336,0.10334,0.49149
